SchemeCode,NAV,NAV_Date
146007,20.8402,2025-12-18
146008,23.205,2025-12-18
146009,20.8402,2025-12-18
146010,23.205,2025-12-18
146017,12.7879,2022-05-04
146018,12.8837,2022-05-04
146019,12.788,2022-05-04
146022,12.7874,2022-05-04
146027,12.733,2022-04-29
146029,12.733,2022-04-29
146030,12.8378,2022-04-29
146031,13.0375,2022-05-24
146032,10.0,2022-05-24
146033,10.0,2022-05-24
146034,10.0,2022-05-24
146035,10.0,2022-05-24
146036,10.0,2022-05-24
146037,13.1941,2022-05-24
146038,10.0,2022-05-24
146039,10.0,2022-05-24
146040,10.0,2022-05-24
146041,13.2382,2022-05-30
146042,12.9764,2022-05-30
146043,13.2382,2022-05-30
146044,12.9764,2022-05-30
146045,12.96525676,2022-06-30
146046,12.875558,2022-06-30
146047,12.969282,2022-06-30
146048,12.87555804,2022-06-30
146049,0.0,2022-06-01
146050,0.0,2022-06-01
146051,0.0,2022-06-01
146052,0.0,2022-06-01
146053,0.0,2022-06-01
146054,0.0,2022-06-01
146055,10.0,2022-04-12
146056,12.8425,2022-04-12
146057,10.0,2022-04-12
146058,12.7474,2022-04-12
146059,10.0,2022-04-12
146061,1414.1246,2025-12-18
146062,1422.0412,2025-12-18
146063,1000.8615,2025-12-18
146064,1000.8946,2023-05-22
146065,1000.0099,2025-12-18
146066,1000.0099,2025-12-18
146067,10.4056,2025-12-18
146068,10.4056,2025-12-18
146069,15.3665,2025-12-18
146070,14.5474,2025-12-18
146071,10.3786,2025-12-18
146072,14.5507,2025-12-18
146073,14.5507,2025-12-18
146074,10.3786,2025-12-18
146075,15.3502,2025-12-18
146076,15.3665,2025-12-18
146081,10.4732,2022-04-26
146082,10.41782744,2022-04-26
146087,12.86192201,2022-04-26
146101,10.0,2022-04-18
146102,12.8166,2022-04-18
146103,10.0,2022-04-18
146104,12.7062,2022-04-18
146110,12.7711,2022-04-18
146111,12.7711,2022-04-18
146112,12.7708,2022-04-18
146113,12.9063,2022-04-18
146115,12.7541,2022-05-05
146116,12.862,2022-05-05
146117,12.862,2022-05-05
146118,12.754,2022-05-05
146119,12.7541,2022-05-05
146127,37.61,2025-12-18
146128,32.19,2025-12-18
146130,41.76,2025-12-18
146131,36.17,2025-12-18
146138,1004.7568,2025-12-18
146140,1003.6055,2025-12-18
146141,1416.318,2025-12-18
146142,1407.4148,2025-12-18
146144,10.0,2022-04-12
146145,12.8188,2022-04-12
146146,10.0,2022-04-12
146147,12.7229,2022-04-12
146148,10.0,2022-04-12
146149,10.0,2022-04-11
146152,10.0,2022-04-11
146153,12.6824,2022-04-11
146154,10.0,2022-04-11
146155,12.7896,2022-04-11
146156,10.0,2022-04-11
146169,12.7453,2022-05-02
146170,10.7749,2019-09-20
146171,12.7453,2022-05-02
146172,12.8605,2022-05-02
146183,1003.0093,2025-12-18
146184,1290.2191,2025-12-18
146185,1002.9379,2025-12-18
146186,1285.9232,2025-12-18
146187,1405.3656,2025-12-18
146188,1000.0073,2025-12-18
146189,1001.7682,2025-12-18
146190,1000.0073,2025-12-18
146191,1415.9158,2025-12-18
146192,1000.8739,2025-12-18
146193,42.839,2025-12-18
146194,37.226,2025-12-18
146196,47.635,2025-12-18
146197,41.673,2025-12-18
146207,15.9231,2025-12-18
146208,15.0274,2025-12-18
146210,15.4711,2025-12-18
146212,15.5137,2025-12-18
146215,16.4357,2025-12-18
146216,15.9778,2025-12-18
146218,10.1327,2025-12-18
146220,10.0599,2025-12-18
146222,10.1288,2025-12-18
146223,10.0609,2025-12-18
146224,10.0217,2025-12-18
146226,10.0133,2025-12-18
146227,10.0055,2025-12-18
146228,10.0077,2025-12-18
146229,10.0148,2025-12-18
146230,10.0129,2025-12-18
146239,10.0,2022-04-19
146241,10.0,2022-04-19
146242,10.0,2022-04-19
146243,10.0,2022-04-19
146244,10.0,2022-04-19
146245,12.7787,2022-04-19
146246,10.0,2022-04-19
146247,12.6763,2022-04-19
146248,10.0,2022-04-19
146255,12.6902,2022-04-21
146256,12.8237,2022-04-21
146257,12.6894,2022-04-21
146258,12.8237,2022-04-21
146259,12.8215,2022-04-21
146260,12.6902,2022-04-21
146261,13.1475,2022-05-24
146262,10.0,2022-05-24
146263,10.0,2022-05-24
146264,12.9965,2022-05-24
146265,10.0,2022-05-24
146266,10.0,2022-05-24
146268,10.0,2022-05-24
146269,10.0,2022-05-24
146270,10.0,2022-05-24
146271,225.5505,2025-12-18
146276,10.0,2022-04-11
146277,12.7715,2022-04-11
146278,10.0,2022-04-11
146279,10.0,2022-04-11
146280,12.6644,2022-04-11
146281,10.0,2022-04-11
146282,12.88880733,2022-07-18
146283,12.88881745,2022-07-18
146284,12.97860854,2022-07-18
146294,14.3844,2025-12-18
146295,14.0454,2025-12-18
146296,14.5731,2025-12-18
146297,14.9273,2025-12-18
146299,12.7814,2022-05-04
146300,12.6745,2022-05-04
146301,12.6745,2022-05-04
146302,13.1536,2022-04-11
146303,13.0217,2022-04-11
146304,13.1506,2022-04-11
146305,13.0217,2022-04-11
146306,12.6542,2022-05-02
146307,12.6542,2022-05-02
146308,12.7522,2022-05-02
146309,12.7516,2022-05-02
146310,12.6539,2022-05-02
146324,12.96058051,2022-07-26
146325,12.87104727,2022-07-26
146326,12.87105257,2022-07-26
146327,12.96057774,2022-07-26
146328,13.3025,2022-06-15
146329,13.0405,2022-06-15
146330,13.0405,2022-06-15
146331,13.3025,2022-06-15
146340,12.8642,2022-05-17
146342,12.8639,2022-05-17
146343,12.9876,2022-05-17
146344,12.9876,2022-05-17
146345,12.8642,2022-05-17
146346,33.41,2025-12-18
146347,33.41,2025-12-18
146348,37.02,2025-12-18
146349,37.03,2025-12-18
146370,0.0,2022-06-01
146371,0.0,2022-06-01
146372,0.0,2022-06-01
146373,0.0,2022-06-01
146374,0.0,2022-06-01
146375,0.0,2022-06-01
146376,25.2993,2025-12-18
146377,21.6476,2025-12-18
146378,21.4718,2025-12-18
146379,24.9611,2025-12-18
146380,26.2017,2025-12-18
146381,26.7766,2025-12-18
146382,23.1235,2025-12-18
146383,22.5732,2025-12-18
146388,92.158,2025-12-18
146405,17.89,2025-12-18
146407,22.86,2025-12-18
146408,20.02,2025-12-18
146409,20.42,2025-12-18
146445,12.6871,2022-05-04
146446,12.7072,2022-05-04
146448,12.6871,2022-05-04
146450,12.7072,2022-05-04
146455,16.8134,2025-12-18
146456,16.8149,2025-12-18
146457,18.8306,2025-12-18
146458,18.751,2025-12-18
146465,10.0,2022-04-11
146466,10.0,2022-04-11
146467,10.0,2022-04-11
146468,12.675,2022-04-11
146469,12.575,2022-04-11
146470,10.0,2022-04-11
146471,10.6964,2019-09-24
146472,12.6081,2022-05-02
146473,12.7093,2022-05-02
146475,13.0725,2022-05-10
146476,10.0,2022-05-10
146477,10.0,2022-05-10
146478,12.926,2022-05-10
146479,10.0,2022-05-10
146480,10.0,2022-05-10
146481,10.0,2022-05-10
146482,10.0,2022-05-10
146484,10.0,2022-05-10
146485,10.0,2022-05-04
146486,10.0,2022-05-04
146487,12.713,2022-05-04
146488,12.6054,2022-05-04
146497,10.0,2022-04-11
146498,12.6858,2022-04-11
146499,10.0,2022-04-11
146500,10.0,2022-04-11
146501,10.0,2022-04-11
146502,12.5851,2022-04-11
146512,25.104,2025-12-18
146513,25.5024,2025-12-18
146514,25.104,2025-12-18
146515,25.5024,2025-12-18
146530,12.6837,2022-04-27
146531,12.5627,2022-04-27
146532,12.6837,2022-04-27
146533,12.5627,2022-04-27
146535,12.5627,2022-04-27
146536,10.0,2022-05-10
146537,10.0,2022-05-10
146538,12.6927,2022-05-10
146539,12.5916,2022-05-10
146540,10.0,2022-05-10
146541,10.0,2022-05-10
146544,10.0,2022-05-10
146548,17.3372,2025-12-18
146549,26.6342,2025-12-18
146550,20.1609,2025-12-18
146551,23.5754,2025-12-18
146574,16.788,2025-12-18
146575,22.867,2025-12-18
146576,18.615,2025-12-18
146577,20.621,2025-12-18
146594,13.1486,2022-06-15
146595,12.8949,2022-06-15
146596,13.1486,2022-06-15
146597,12.8949,2022-06-15
146598,10.0029,2019-05-30
146599,10.1855,2019-05-30
146601,10.1862,2019-05-30
146602,10.0036,2019-05-30
146604,12.59855017,2022-06-16
146605,12.6819527,2022-06-16
146607,12.59863129,2022-06-16
146608,12.8711,2022-05-10
146609,10.0,2022-05-10
146610,10.0,2022-05-10
146611,10.0,2022-05-10
146613,12.7293,2022-05-10
146614,10.0,2022-05-10
146615,10.0,2022-05-10
146616,10.0,2022-05-10
146617,10.0,2022-05-10
146631,12.6314,2022-04-11
146632,10.0,2022-04-11
146633,10.0,2022-04-11
146634,12.5318,2022-04-11
146635,10.0,2022-04-11
146636,10.0,2022-04-11
146641,24.4202,2025-12-18
146642,25.018,2025-12-18
146643,25.0195,2025-12-18
146644,24.4163,2025-12-18
146645,10.0,2022-04-11
146646,10.0,2022-04-11
146647,10.0,2022-04-11
146648,10.0,2022-04-11
146649,12.5025,2022-04-11
146650,12.6016,2022-04-11
146659,12.6476,2022-05-05
146662,12.6476,2022-05-05
146663,12.6877,2022-05-05
146664,12.6476,2022-05-05
146665,0.0,2022-06-01
146666,10.0,2019-03-19
146667,10.0,2019-03-19
146668,0.0,2022-06-01
146669,0.0,2022-06-01
146670,0.0,2022-06-01
146671,12.5867,2022-04-29
146672,12.5867,2022-04-29
146673,12.5474,2022-04-29
146675,1405.1301,2025-12-18
146676,1001.139,2025-12-18
146677,1004.1401,2025-12-18
146678,1400.0885,2025-12-18
146679,1000.5073,2025-12-18
146680,1001.1049,2025-12-18
146681,1004.1054,2025-12-18
146682,1000.5032,2025-12-18
146695,17.2092,2025-12-18
146699,11.5062,2025-12-18
146701,17.503,2025-12-18
146702,14.8237,2025-12-18
146706,12.5966,2022-05-04
146707,10.0,2022-05-04
146708,10.0,2022-05-04
146709,12.4974,2022-05-04
146711,10.0,2022-05-04
146713,10.0,2022-05-04
146714,10.0001,2022-05-04
146715,10.0,2022-05-04
146716,19.4445,2025-12-18
146717,17.7624,2025-12-18
146718,19.4441,2025-12-18
146719,17.7623,2025-12-18
146720,29.76,2025-12-18
146721,29.76,2025-12-18
146722,26.78,2025-12-18
146723,26.78,2025-12-18
146724,15.2797,2025-12-18
146725,16.6481,2025-12-18
146726,15.2795,2025-12-18
146727,16.6482,2025-12-18
146735,10.0,2019-06-18
146736,10.0,2019-06-18
146737,10.1898,2019-06-18
146738,10.1951,2019-06-18
146769,20.4902,2025-12-18
146770,22.573,2025-12-18
146771,26.8793,2025-12-18
146772,29.5051,2025-12-18
146773,10.0,2022-04-18
146774,10.0,2022-04-18
146775,10.0,2022-04-18
146776,10.0,2022-04-18
146777,12.507,2022-04-18
146778,12.4084,2022-04-18
146795,17.4393,2025-12-18
146797,17.2126,2025-12-18
146800,17.0072,2025-12-18
146807,12.4678,2022-05-02
146809,12.5069,2022-05-02
146810,12.4678,2022-05-02
146811,12.5069,2022-05-02
146833,12.63440111,2022-06-21
146834,12.69654831,2022-06-21
146835,10.07183073,2019-04-17
146837,0.0001,2019-04-22
146839,10.0087785,2019-04-17
146840,10.00871954,2019-04-17
146845,13.1026,2022-06-15
146846,12.852,2022-06-15
146847,13.1026,2022-06-15
146848,12.8519,2022-06-15
146857,10.0,2022-06-07
146858,10.0,2022-06-07
146859,10.0,2022-06-07
146860,10.0,2022-06-07
146861,10.0,2022-06-07
146862,12.8141,2022-06-07
146863,12.9603,2022-06-07
146864,10.0,2022-06-07
146865,10.0,2022-06-07
146867,10.0,2022-05-30
146871,10.0,2022-05-30
146872,12.6754,2022-05-30
146873,10.0,2022-05-30
146874,10.0,2022-05-30
146876,12.5743,2022-05-30
146889,10.0,2022-04-18
146890,10.0,2022-04-18
146891,10.0,2022-04-18
146892,12.354,2022-04-18
146893,12.452,2022-04-18
146894,10.0,2022-04-18
146895,10.0,2022-04-18
146896,12.3925,2022-04-18
146897,10.0,2022-04-18
146898,12.4472,2022-04-18
146900,10.0,2022-04-18
146911,12.3725,2022-04-25
146912,12.4682,2022-04-25
146915,12.3725,2022-04-25
146924,12.4952,2022-04-28
146925,12.4567,2022-04-28
146926,12.4567,2022-04-28
146927,17.221,2025-12-18
146928,15.566,2025-12-18
146929,19.125,2025-12-18
146930,21.159,2025-12-18
146931,12.4738,2022-04-28
146932,12.3976,2022-04-28
146933,12.3984,2022-04-28
146935,12.3984,2022-04-28
146937,13.1844,2025-12-18
146938,14.7657,2025-12-18
146939,12.0121,2025-12-18
146940,16.207,2025-12-18
146941,13.35,2025-12-18
146942,10.8589,2025-12-18
146943,14.5498,2025-12-18
146944,11.8333,2025-12-18
146949,17.41,2025-12-18
146950,25.16,2025-12-18
146951,27.13,2025-12-18
146952,15.64,2025-12-18
146953,1000.03,2024-09-13
146954,1048.3636,2024-09-13
146955,1049.5696,2024-09-13
146956,1067.4522,2024-09-13
146957,1019.3436,2025-12-18
146958,1068.8381,2024-09-13
146959,1401.0618,2025-12-18
146960,1014.8252,2025-12-18
146961,1014.8252,2025-12-18
146962,1019.3436,2025-12-18
146963,1410.3809,2025-12-18
146964,1000.03,2024-09-13
146973,16.9356,2025-12-18
146974,17.1482,2025-12-18
146975,17.1624,2025-12-18
146976,16.9357,2025-12-18
146977,1390.7586,2025-12-18
146978,1000.0,2025-12-18
146979,1000.0,2025-12-18
146980,1401.3345,2025-12-18
146981,12.6078,2022-05-10
146982,12.6843,2022-05-10
146983,12.6078,2022-05-10
146987,12.4599,2022-06-08
146988,10.0,2022-06-08
146989,10.0,2022-06-08
146990,12.3604,2022-06-08
146991,10.0,2022-06-08
146994,10.0,2022-06-08
146995,10.0,2022-06-08
146996,10.0,2022-06-08
146997,1388.2122,2025-12-18
146998,1001.2621,2025-12-18
147000,1003.8376,2025-12-18
147002,1000.8004,2025-12-18
147003,1397.4736,2025-12-18
147006,1003.9015,2025-12-18
147019,12.52323003,2022-06-23
147021,12.59107946,2022-06-23
147022,12.52322615,2022-06-23
147071,12.7521,2022-06-07
147072,10.0,2022-06-07
147073,10.0,2022-06-07
147076,12.6124,2022-06-07
147077,10.0,2022-06-07
147078,10.0,2022-06-07
147079,10.0,2022-06-07
147095,17.1574,2025-12-18
147096,16.82,2025-12-18
147097,16.82,2025-12-18
147098,17.1573,2025-12-18
147128,1484.8387,2025-12-18
147137,12.3914,2022-04-28
147138,12.4857,2022-04-28
147139,12.3913,2022-04-28
147141,12.4856,2022-04-28
147142,12.3811,2022-04-28
147149,12.5132,2022-06-15
147150,10.0,2022-06-15
147151,10.0,2022-06-15
147152,12.6185,2022-06-15
147153,1396.3327,2025-12-18
147154,1000.9999,2025-12-18
147155,1002.8887,2025-12-08
147156,1003.5035,2025-12-18
147157,1409.282,2025-12-18
147158,1001.2289,2025-12-18
147159,1001.3488,2025-12-18
147160,1001.1646,2023-01-12
147161,1411.0726,2025-12-18
147162,1403.6079,2025-12-18
147163,1004.3536,2025-12-18
147164,1001.3372,2025-12-18
147165,12.7008,2022-06-07
147166,10.0,2022-06-07
147168,12.5641,2022-06-07
147169,10.0,2022-06-07
147172,10.0,2022-06-07
147174,10.0,2022-06-07
147183,26.8775,2025-12-18
147184,23.6433,2025-12-18
147185,21.6739,2025-12-18
147186,24.7684,2025-12-18
147193,1388.3264,2025-12-18
147194,1000.0018,2025-12-18
147195,1000.3991,2025-12-18
147196,1394.427,2025-12-18
147197,1000.0028,2025-12-18
147198,1000.8763,2025-12-18
147203,25.609,2025-12-18
147204,23.543,2025-12-18
147205,25.754,2025-12-18
147206,27.999,2025-12-18
147211,1000.5822,2025-12-18
147212,1000.0008,2025-12-18
147213,1379.9205,2025-12-18
147214,1384.4924,2025-12-18
147215,1000.0001,2025-12-18
147216,1000.5837,2025-12-18
147233,10.0,2022-05-11
147234,10.0,2022-05-11
147235,10.0,2022-05-11
147236,12.3999,2022-05-11
147237,12.4731,2022-05-11
147238,10.0,2022-05-11
147247,16.4317,2025-12-18
147248,16.6938,2025-12-18
147249,16.6941,2025-12-18
147250,16.4344,2025-12-18
147255,12.6339,2022-06-07
147256,10.0,2022-06-07
147257,12.4998,2022-06-07
147259,10.0,2022-06-07
147261,10.0,2022-06-07
147262,10.0,2022-06-07
147263,10.0,2022-06-07
147264,10.0,2022-06-07
147265,1391.1239,2025-12-18
147266,1560.9311,2025-12-18
147267,1394.4958,2025-12-18
147269,1600.7424,2025-12-18
147287,1389.3006,2025-12-18
147288,1000.3254,2025-12-18
147289,1000.0149,2025-12-18
147290,1377.7938,2025-12-18
147291,1000.0149,2025-12-18
147296,1000.3041,2025-12-18
147300,1003.2803,2025-12-18
147301,1003.231,2025-12-18
147303,22.404,2025-12-18
147304,19.48,2025-12-18
147305,18.545,2025-12-18
147306,23.506,2025-12-18
147307,1395.9946,2025-12-18
147308,1004.9904,2025-12-18
147309,1004.9237,2025-12-18
147310,1006.5057,2025-12-18
147311,1448.74,2025-12-18
147312,1005.9994,2025-12-18
147313,1005.1184,2025-12-18
147314,1004.8602,2025-12-18
147315,1004.9861,2025-12-18
147316,1004.9897,2025-12-18
147321,10.0,2022-06-07
147322,12.5504,2022-06-07
147323,10.0,2022-06-07
147324,10.0,2022-06-07
147326,10.0,2022-06-07
147327,10.0,2022-06-07
147328,12.4187,2022-06-07
147329,10.0,2022-06-07
147330,10.0,2022-06-07
147345,29.14,2025-12-18
147346,31.68,2025-12-18
147347,20.71,2025-12-18
147348,18.54,2025-12-18
147351,12.757,2022-06-30
147352,12.9724,2022-06-30
147353,12.9724,2022-06-30
147354,12.757,2022-06-30
147355,12.4664,2022-08-02
147356,12.3645,2022-08-02
147357,12.3645,2022-08-02
147358,12.4664,2022-08-02
147361,10.0,2022-07-19
147362,10.0,2022-07-19
147363,12.5772,2022-07-19
147364,12.442,2022-07-19
147365,10.0,2022-07-19
147366,10.0,2022-07-19
147367,10.0,2022-07-19
147368,10.0,2022-07-19
147369,10.0,2022-07-19
147371,23.95,2025-12-18
147372,25.41,2025-12-18
147373,1037.973,2025-12-18
147376,1019.3224,2025-12-18
147377,1442.1669,2025-12-18
147378,1000.0,2025-12-18
147379,1000.2518,2025-12-18
147380,1005.9752,2025-12-18
147381,1000.3968,2025-12-18
147382,1420.0661,2025-12-18
147403,19.1342,2025-12-18
147404,17.1221,2025-12-18
147405,17.0997,2025-12-18
147406,19.2833,2025-12-18
147407,30.38,2025-12-18
147408,21.33,2025-12-18
147409,33.54,2025-12-18
147410,23.19,2025-12-18
147411,12.5072,2022-07-19
147412,10.0,2022-07-19
147414,10.0,2022-07-19
147415,10.0,2022-07-19
147416,10.0,2022-07-19
147417,10.0,2022-07-19
147418,10.0001,2022-07-19
147419,10.0,2022-07-19
147420,12.3749,2022-07-19
147441,13.9275,2025-12-18
147442,10.0,2025-12-18
147443,10.0,2025-12-18
147444,13.6503,2025-12-18
147445,40.617,2025-12-18
147446,31.0029,2025-12-18
147447,27.643,2025-12-18
147448,22.7304,2025-12-18
147449,19.7643,2025-12-18
147450,1368.259,2025-12-18
147451,1002.5572,2025-12-18
147452,1216.1052,2025-12-18
147453,1003.7505,2025-12-18
147454,1360.0537,2025-12-18
147455,1001.0407,2025-12-18
147456,1001.3641,2025-12-18
147457,1002.047,2025-12-18
147458,1001.3221,2025-12-18
147459,1003.6843,2025-12-18
147460,12.7315,2022-08-01
147461,12.9474,2022-08-01
147462,12.7315,2022-08-01
147463,12.9474,2022-08-01
147472,26.457,2025-12-18
147473,29.241,2025-12-18
147475,29.242,2025-12-18
147477,26.457,2025-12-18
147478,29.039,2025-12-18
147479,37.383,2025-12-18
147480,26.561,2025-12-18
147481,34.2433,2025-12-18
147482,31.7177,2025-12-18
147483,60.2912,2025-12-18
147490,24.85,2025-12-18
147491,26.41,2025-12-18
147492,26.41,2025-12-18
147493,24.85,2025-12-18
147494,17.0327,2025-12-18
147495,13.6984,2025-12-18
147496,18.2609,2025-12-18
147498,14.6829,2025-12-18
147512,1207.572,2025-12-18
147513,1376.3161,2025-12-18
147514,1072.9005,2025-12-18
147515,1376.1782,2025-12-18
147516,1089.1139,2025-12-18
147517,1087.861,2025-12-18
147518,1179.6275,2025-12-18
147519,1365.1496,2025-12-18
147530,28.5322,2025-12-18
147531,1370.8324,2025-12-18
147532,1001.0012,2025-12-18
147533,1001.0,2025-12-18
147534,1369.4185,2025-12-18
147541,27.0285,2025-12-18
147542,24.9236,2025-12-18
147543,21.9336,2025-12-18
147544,23.9024,2025-12-18
147549,1095.7574,2025-12-18
147550,1371.5223,2025-12-18
147551,1373.8911,2025-12-18
147552,1008.356,2025-12-18
147553,1016.8278,2025-12-18
147554,1060.939,2025-12-18
147555,1007.6416,2025-12-18
147556,1368.593,2025-12-18
147557,1000.1814,2025-12-18
147558,1065.6143,2022-03-30
147563,1377.6214,2025-12-18
147564,1374.2409,2025-12-18
147565,1365.3569,2025-12-18
147566,1210.8701,2025-12-18
147567,1489.1182,2025-12-18
147568,1474.453,2025-12-18
147569,1368.5856,2025-12-18
147570,1373.4278,2025-12-18
147571,1005.6131,2025-12-18
147572,1012.316,2025-12-18
147573,1183.8662,2025-12-18
147574,1169.7781,2025-12-18
147575,1286.7396,2025-12-18
147576,1300.7081,2025-12-18
147577,1005.6127,2025-12-18
147578,1008.7084,2025-12-18
147579,90.2792,2025-12-18
147600,1363.551,2025-12-18
147605,1000.0086,2025-12-18
147606,1369.5034,2025-12-18
147607,1008.0554,2025-12-18
147608,1001.3903,2025-12-18
147609,1000.0,2025-12-18
147614,292.3764,2025-12-18
147615,13.9276,2025-12-18
147616,13.2915,2025-12-18
147617,13.9276,2025-12-18
147618,13.2915,2025-12-18
147619,20.8914,2025-12-18
147620,21.8415,2025-12-18
147621,37.8274,2025-12-18
147622,39.5959,2025-12-18
147623,36.2495,2025-12-18
147624,34.7072,2025-12-18
147625,27.2811,2025-12-18
147626,26.1561,2025-12-18
147645,20.5706,2025-12-18
147646,19.7205,2025-12-18
147647,19.7211,2025-12-18
147648,20.5706,2025-12-18
147649,0.0,2022-03-10
147650,0.0,2022-03-10
147651,0.0,2022-03-10
147652,0.0,2022-03-10
147653,0.0,2022-03-10
147654,0.0,2022-03-10
147655,0.0,2022-03-10
147656,0.0,2022-03-10
147657,0.0,2022-03-10
147658,0.0,2022-03-10
147659,0.0,2022-03-10
147660,0.0,2022-03-10
147661,43.24,2025-12-18
147662,46.88,2025-12-18
147663,30.06,2025-12-18
147664,33.34,2025-12-18
147665,22.3651,2025-12-18
147666,23.4524,2025-12-18
147667,22.3665,2025-12-18
147668,23.4858,2025-12-18
147673,0.0,2022-03-10
147674,0.0,2022-03-10
147675,0.0,2022-03-10
147676,0.0,2022-03-10
147677,0.0,2022-03-10
147678,0.0,2022-03-10
147679,0.0,2022-03-10
147680,0.0,2022-03-10
147681,0.0,2022-03-10
147682,0.0,2022-03-10
147683,0.0322,2025-03-21
147684,0.0234,2025-03-21
147685,0.1172,2025-03-21
147686,0.036,2025-03-21
147687,0.0224,2025-03-21
147688,0.0309,2025-03-21
147689,0.1261,2025-03-21
147690,0.0466,2025-03-21
147691,0.6828,2025-03-21
147692,0.5886,2025-03-21
147693,0.5801,2025-03-21
147694,0.5586,2025-03-21
147695,0.652,2025-03-21
147696,0.5505,2025-03-21
147697,0.6828,2025-03-21
147698,0.5795,2025-03-21
147699,0.5509,2025-03-21
147700,0.652,2025-03-21
147701,32.4517,2025-12-18
147703,24.7741,2025-12-18
147704,35.5474,2025-12-18
147706,27.0108,2025-12-18
147707,1007.3588,2025-11-06
147708,1001.0,2023-01-19
147709,1001.0002,2025-12-18
147710,1003.2645,2023-07-10
147711,1001.1595,2024-04-24
147712,1001.322,2025-12-18
147713,1344.8361,2025-12-18
147714,1336.4694,2025-12-18
147715,1204.9709,2025-03-17
147716,1001.9617,2025-12-18
147717,1004.031,2025-12-18
147718,1001.0714,2025-12-18
147724,31.622,2025-12-18
147725,34.81,2025-12-18
147727,34.815,2025-12-18
147728,31.637,2025-12-18
147729,1100.2235,2025-12-18
147730,1000.8213,2025-12-18
147731,1450.6476,2025-12-18
147732,1000.9074,2025-12-18
147733,1205.7621,2025-12-18
147734,1413.476,2025-12-18
147735,60.1873,2025-12-18
147736,1361.5405,2025-12-18
